nb, ib, time
424, 2, 0.0426116
424, 4, 0.0231054
424, 8, 0.01353
424, 53, 0.0116332
424, 106, 0.0116347
424, 212, 0.0122189
426, 2, 0.043025
426, 3, 0.0297901
426, 6, 0.0171076
426, 71, 0.011597
426, 142, 0.0117107
426, 213, 0.0126985
428, 2, 0.0440283
428, 4, 0.0241599
428, 107, 0.0119383
428, 214, 0.0128116
430, 2, 0.0440492
430, 5, 0.0203289
430, 10, 0.0167744
430, 43, 0.012304
430, 86, 0.0121839
430, 215, 0.0132678
432, 2, 0.0451273
432, 3, 0.0311754
432, 4, 0.0246013
432, 6, 0.01826
432, 8, 0.0145005
432, 9, 0.0183829
432, 12, 0.0151523
432, 16, 0.0127365
432, 18, 0.0143424
432, 24, 0.0121549
432, 27, 0.0130628
432, 36, 0.0124601
432, 48, 0.0119857
432, 54, 0.0123632
432, 72, 0.0119329
432, 108, 0.0122316
432, 144, 0.01207
432, 216, 0.0128617
434, 2, 0.0454143
434, 7, 0.0164015
434, 14, 0.0139622
434, 31, 0.0125718
434, 62, 0.0123605
434, 217, 0.0131684
436, 2, 0.0466492
436, 4, 0.0255181
436, 109, 0.0124739
436, 218, 0.0133204
438, 2, 0.0467751
438, 3, 0.0325053
438, 6, 0.0185734
438, 73, 0.0131389
438, 146, 0.0130129
438, 219, 0.0137812
440, 2, 0.0479397
440, 4, 0.0259894
440, 5, 0.0218904
440, 8, 0.0153081
440, 10, 0.0178794
440, 11, 0.0171913
440, 20, 0.0142654
440, 22, 0.0135048
440, 40, 0.0124922
440, 44, 0.0130333
440, 55, 0.012754
440, 88, 0.012683
440, 110, 0.012705
440, 220, 0.013605
442, 2, 0.0481668
442, 13, 0.015373
442, 17, 0.0158994
442, 26, 0.0143283
442, 34, 0.0137007
442, 221, 0.0140678
444, 2, 0.0492923
444, 3, 0.0340733
444, 4, 0.0268552
444, 6, 0.0194643
444, 12, 0.0164185
444, 37, 0.0134289
444, 74, 0.0136131
444, 111, 0.0131781
444, 148, 0.0133221
444, 222, 0.0142329
446, 2, 0.049541
446, 223, 0.014578
448, 2, 0.0507714
448, 4, 0.0273679
448, 7, 0.0179246
448, 8, 0.0159791
448, 14, 0.0153788
448, 16, 0.0141388
448, 28, 0.0143229
448, 32, 0.0133522
448, 56, 0.0134073
448, 64, 0.0132551
448, 112, 0.01338
448, 224, 0.0143047
450, 2, 0.0509869
450, 3, 0.0354579
450, 5, 0.0232114
450, 6, 0.0200642
450, 9, 0.0204604
450, 10, 0.0189972
450, 15, 0.0148626
450, 18, 0.0160816
450, 25, 0.0154147
450, 30, 0.0139216
450, 45, 0.0139429
450, 50, 0.0143024
450, 75, 0.0138901
450, 90, 0.0139755
450, 150, 0.0138507
450, 225, 0.0146433
452, 2, 0.0522312
452, 4, 0.028167
452, 113, 0.0141734
452, 226, 0.0148597
454, 2, 0.0523705
454, 227, 0.0153318
456, 2, 0.053499
456, 3, 0.0369362
456, 4, 0.0290523
456, 6, 0.0212685
456, 8, 0.0168239
456, 12, 0.0177564
456, 19, 0.016295
456, 24, 0.0142134
456, 38, 0.0141896
456, 57, 0.0147454
456, 76, 0.0143381
456, 114, 0.0143993
456, 152, 0.0142956
456, 228, 0.0151568
458, 2, 0.0540851
458, 229, 0.0156103
460, 2, 0.0555915
460, 4, 0.029959
460, 5, 0.0251659
460, 10, 0.0204993
460, 20, 0.0163351
460, 23, 0.0150418
460, 46, 0.0145046
460, 92, 0.0146912
460, 115, 0.0148937
460, 230, 0.0157023
462, 2, 0.0555651
462, 3, 0.0385667
462, 6, 0.0218214
462, 7, 0.0196104
462, 11, 0.0194613
462, 14, 0.0167315
462, 21, 0.0160299
462, 22, 0.0157106
462, 33, 0.0159204
462, 42, 0.0154362
462, 66, 0.0153468
462, 77, 0.0149203
462, 154, 0.0151595
462, 231, 0.0161614
464, 2, 0.0565941
464, 4, 0.030885
464, 8, 0.0178229
464, 16, 0.0156263
464, 29, 0.0155387
464, 58, 0.0153278
464, 116, 0.0150178
464, 232, 0.0158504
466, 2, 0.0571209
466, 233, 0.016232
468, 2, 0.058443
468, 3, 0.040363
468, 4, 0.0315615
468, 6, 0.0229355
468, 9, 0.0232096
468, 12, 0.0192301
468, 13, 0.0183147
468, 18, 0.0181734
468, 26, 0.0169956
468, 36, 0.0158323
468, 39, 0.0152108
468, 52, 0.0157833
468, 78, 0.015329
468, 117, 0.0154373
468, 156, 0.0155468
468, 234, 0.0166565
470, 2, 0.0583854
470, 5, 0.0265997
470, 10, 0.0217359
470, 47, 0.0153549
470, 94, 0.0156159
470, 235, 0.0168778
472, 2, 0.0595294
472, 4, 0.0322023
472, 8, 0.0187592
472, 59, 0.016038
472, 118, 0.0156641
472, 236, 0.016766
474, 2, 0.0599515
474, 3, 0.0416238
474, 6, 0.0234421
474, 79, 0.0157825
474, 158, 0.0161104
474, 237, 0.0171541
476, 2, 0.0613006
476, 4, 0.032937
476, 7, 0.0216476
476, 14, 0.0183477
476, 17, 0.0197952
476, 28, 0.0170461
476, 34, 0.0173005
476, 68, 0.0162864
476, 119, 0.0160465
476, 238, 0.0173234
478, 2, 0.0615022
478, 239, 0.0179211
480, 2, 0.0623388
480, 3, 0.0430009
480, 4, 0.0338209
480, 5, 0.0281041
480, 6, 0.0243467
480, 8, 0.0196084
480, 10, 0.0230227
480, 12, 0.0205482
480, 15, 0.0182483
480, 16, 0.0171627
480, 20, 0.0182941
480, 24, 0.0164934
480, 30, 0.0167442
480, 32, 0.0162753
480, 40, 0.0161106
480, 48, 0.0163617
480, 60, 0.0167131
480, 80, 0.0163237
480, 96, 0.0163645
480, 120, 0.016323
480, 160, 0.0164869
480, 240, 0.0173876
482, 2, 0.0632822
482, 241, 0.0179222
484, 2, 0.0644664
484, 4, 0.0346426
484, 11, 0.02238
484, 22, 0.0178889
484, 44, 0.0171337
484, 121, 0.0172503
484, 242, 0.0181512
486, 2, 0.0650378
486, 3, 0.0445406
486, 6, 0.0253144
486, 9, 0.0257227
486, 18, 0.020167
486, 27, 0.0186181
486, 54, 0.0172514
486, 81, 0.0175954
486, 162, 0.0176273
486, 243, 0.0186581
488, 2, 0.0665125
488, 4, 0.0357043
488, 8, 0.0207897
488, 61, 0.0174207
488, 122, 0.0174841
488, 244, 0.0183797
490, 2, 0.0670025
490, 5, 0.0303722
490, 7, 0.0234749
490, 10, 0.0256335
490, 14, 0.0198515
490, 35, 0.0188003
490, 49, 0.0185838
490, 70, 0.0175494
490, 98, 0.0178792
490, 245, 0.0189951
492, 2, 0.0685194
492, 3, 0.0470566
492, 4, 0.0369224
492, 6, 0.0270999
492, 12, 0.0226596
492, 41, 0.0186508
492, 82, 0.0181161
492, 123, 0.017894
492, 164, 0.0181086
492, 246, 0.0191182
494, 2, 0.0688423
494, 13, 0.021383
494, 19, 0.0206741
494, 26, 0.0199582
494, 38, 0.0181391
494, 247, 0.0197033
496, 2, 0.0700566
496, 4, 0.0382182
496, 8, 0.0220423
496, 16, 0.0190902
496, 31, 0.0182849
496, 62, 0.0181447
496, 124, 0.0182542
496, 248, 0.0191994
498, 2, 0.0712386
498, 3, 0.0489876
498, 6, 0.0278047
498, 83, 0.0188731
498, 166, 0.0186714
498, 249, 0.0197758
500, 2, 0.0730002
500, 4, 0.039511
500, 5, 0.0332495
500, 10, 0.0264666
500, 20, 0.0209172
500, 25, 0.0212298
500, 50, 0.01959
500, 100, 0.0188349
500, 125, 0.0186907
500, 250, 0.0199858
502, 2, 0.073301
502, 251, 0.0204496
504, 2, 0.0749263
504, 3, 0.0516454
504, 4, 0.0405977
504, 6, 0.0293697
504, 7, 0.026323
504, 8, 0.0237383
504, 9, 0.029203
504, 12, 0.0241289
504, 14, 0.0219515
504, 18, 0.0227575
504, 21, 0.0207844
504, 24, 0.0193903
504, 28, 0.0203557
504, 36, 0.019755
504, 42, 0.0198673
504, 56, 0.0189756
504, 63, 0.0189054
504, 72, 0.0188057
504, 84, 0.0194072
504, 126, 0.0190071
504, 168, 0.0192359
504, 252, 0.0203264
506, 2, 0.0768517
506, 11, 0.0261566
506, 22, 0.0206982
506, 23, 0.0202201
506, 46, 0.0193684
506, 253, 0.0209065
508, 2, 0.0828899
508, 4, 0.0434478
508, 127, 0.0195447
508, 254, 0.0212593
510, 2, 0.0987328
510, 3, 0.0648473
510, 5, 0.0375724
510, 6, 0.0322295
510, 10, 0.0292669
510, 15, 0.0226532
510, 17, 0.0251523
510, 30, 0.0209519
510, 34, 0.021501
510, 51, 0.0208591
510, 85, 0.0202101
510, 102, 0.02
510, 170, 0.0204801
510, 255, 0.021698
512, 2, 0.109693
512, 4, 0.055357
512, 8, 0.0278022
512, 16, 0.0224698
512, 32, 0.0207554
512, 64, 0.0201067
512, 128, 0.0201091
512, 256, 0.0213369
