nb, ib, time
96, 2, 0.00107417
96, 3, 0.000830366
96, 4, 0.00063434
96, 6, 0.000525595
96, 8, 0.000448759
96, 12, 0.000438527
96, 16, 0.000389973
96, 24, 0.000345142
96, 32, 0.000341068
96, 48, 0.000331678
98, 2, 0.0010749
98, 7, 0.000513746
98, 14, 0.000455996
98, 49, 0.000361058
100, 2, 0.0011946
100, 4, 0.000709
100, 5, 0.000656734
100, 10, 0.000473861
100, 20, 0.000404989
100, 25, 0.000403463
100, 50, 0.000377276
102, 2, 0.00118572
102, 3, 0.000931772
102, 6, 0.000595702
102, 17, 0.00047052
102, 34, 0.000406737
102, 51, 0.000407289
104, 2, 0.00129874
104, 4, 0.000777056
104, 8, 0.000553607
104, 13, 0.00056073
104, 26, 0.000440128
104, 52, 0.000409356
106, 2, 0.00124721
106, 53, 0.000428744
108, 2, 0.00138045
108, 3, 0.00106968
108, 4, 0.000825106
108, 6, 0.00069134
108, 9, 0.000590076
108, 12, 0.000578025
108, 18, 0.000509915
108, 27, 0.000481158
108, 36, 0.00044867
108, 54, 0.000446001
110, 2, 0.00138601
110, 5, 0.000777789
110, 10, 0.000571765
110, 11, 0.000686619
110, 22, 0.000513555
110, 55, 0.000481898
112, 2, 0.00149898
112, 4, 0.000900173
112, 7, 0.000726233
112, 8, 0.000646257
112, 14, 0.000624823
112, 16, 0.000560811
112, 28, 0.000496147
112, 56, 0.000480531
114, 2, 0.00148995
114, 3, 0.00117739
114, 6, 0.000757166
114, 19, 0.000607271
114, 38, 0.000523954
114, 57, 0.00051779
116, 2, 0.0016447
116, 4, 0.00098775
116, 29, 0.000565658
116, 58, 0.000537892
118, 2, 0.00161847
118, 59, 0.000577476
120, 2, 0.00176962
120, 3, 0.00139495
120, 4, 0.00107376
120, 5, 0.00100506
120, 6, 0.000903397
120, 8, 0.000775357
120, 10, 0.000736849
120, 12, 0.000765053
120, 15, 0.000773949
120, 20, 0.000635169
120, 24, 0.000604973
120, 30, 0.000613346
120, 40, 0.000582931
120, 60, 0.000586991
122, 2, 0.0021488
122, 61, 0.000697968
124, 2, 0.00218338
124, 4, 0.0012585
124, 31, 0.000715
124, 62, 0.000671816
126, 2, 0.00219578
126, 3, 0.00161046
126, 6, 0.00104449
126, 7, 0.00102604
126, 9, 0.000901545
126, 14, 0.000922522
126, 18, 0.000806397
126, 21, 0.00079125
126, 42, 0.000738941
126, 63, 0.000718742
128, 2, 0.0021999
128, 4, 0.00132178
128, 8, 0.000916521
128, 16, 0.000809472
128, 32, 0.000746448
128, 64, 0.000694684
130, 2, 0.00248024
130, 5, 0.00159905
130, 10, 0.00105432
130, 13, 0.00096525
130, 26, 0.000767838
130, 65, 0.000735396
132, 2, 0.00271407
132, 3, 0.00190239
132, 4, 0.00161092
132, 6, 0.00138376
132, 11, 0.0011353
132, 12, 0.000994954
132, 22, 0.000876518
132, 33, 0.000800471
132, 44, 0.000758501
132, 66, 0.000766803
134, 2, 0.00269086
134, 67, 0.000810747
136, 2, 0.00331038
136, 4, 0.00179432
136, 8, 0.001251
136, 17, 0.000986738
136, 34, 0.000858254
136, 68, 0.000836004
138, 2, 0.00308583
138, 3, 0.00212366
138, 6, 0.00158013
138, 23, 0.000983088
138, 46, 0.000866669
138, 69, 0.000873019
140, 2, 0.00287824
140, 4, 0.00195334
140, 5, 0.00185265
140, 7, 0.00170727
140, 10, 0.00127285
140, 14, 0.00115547
140, 20, 0.000974633
140, 28, 0.00091189
140, 35, 0.000952457
140, 70, 0.000901829
142, 2, 0.00329858
142, 71, 0.000951691
144, 2, 0.00368046
144, 3, 0.00237405
144, 4, 0.00225808
144, 6, 0.00173605
144, 8, 0.00147519
144, 9, 0.00147615
144, 12, 0.00125831
144, 16, 0.00111563
144, 18, 0.00111588
144, 24, 0.000999235
144, 36, 0.000976136
144, 48, 0.00094965
144, 72, 0.00110011
146, 2, 0.00365078
146, 73, 0.00101144
148, 2, 0.00395544
148, 4, 0.00220353
148, 37, 0.00108445
148, 74, 0.00103479
150, 2, 0.00394971
150, 3, 0.00259811
150, 5, 0.00206006
150, 6, 0.00195294
150, 10, 0.0017628
150, 15, 0.00142826
150, 25, 0.00116956
150, 30, 0.00111989
150, 50, 0.00107709
150, 75, 0.00109909
152, 2, 0.0035999
152, 4, 0.00243011
152, 8, 0.00175199
152, 19, 0.00156357
152, 38, 0.00114821
152, 76, 0.00110433
154, 2, 0.00352789
154, 7, 0.00203142
154, 11, 0.00169999
154, 14, 0.00147789
154, 22, 0.00127712
154, 77, 0.00120687
156, 2, 0.0038479
156, 3, 0.00305683
156, 4, 0.00287269
156, 6, 0.00227677
156, 12, 0.00158745
156, 13, 0.00162812
156, 26, 0.00127613
156, 39, 0.00127232
156, 52, 0.00119249
156, 78, 0.00119934
158, 2, 0.00381785
158, 79, 0.0012678
160, 2, 0.00399191
160, 4, 0.00274022
160, 5, 0.00281119
160, 8, 0.0022218
160, 10, 0.00195941
160, 16, 0.00151697
160, 20, 0.0014144
160, 32, 0.00131317
160, 40, 0.00128547
160, 80, 0.00126473
162, 2, 0.00416144
162, 3, 0.0031373
162, 6, 0.00232191
162, 9, 0.00202896
162, 18, 0.00158042
162, 27, 0.00145546
162, 54, 0.00133038
162, 81, 0.0013326
164, 2, 0.00455332
164, 4, 0.00292009
164, 41, 0.00141679
164, 82, 0.00136968
166, 2, 0.00429461
166, 83, 0.00148296
168, 2, 0.00472318
168, 3, 0.00398929
168, 4, 0.00320803
168, 6, 0.00277675
168, 7, 0.00265028
168, 8, 0.00227365
168, 12, 0.00194274
168, 14, 0.00190786
168, 21, 0.00168123
168, 24, 0.00153934
168, 28, 0.00151258
168, 42, 0.00148552
168, 56, 0.00148697
168, 84, 0.00145698
170, 2, 0.00469415
170, 5, 0.00296445
170, 10, 0.00214992
170, 17, 0.0018251
170, 34, 0.00156729
170, 85, 0.0015273
172, 2, 0.00535618
172, 4, 0.0034629
172, 43, 0.00163563
172, 86, 0.00156469
174, 2, 0.00504504
174, 3, 0.00398794
174, 6, 0.00301369
174, 29, 0.00172253
174, 58, 0.00161521
174, 87, 0.00164403
176, 2, 0.00527873
176, 4, 0.00384062
176, 8, 0.00262663
176, 11, 0.0025194
176, 16, 0.00198608
176, 22, 0.00186648
176, 44, 0.00170622
176, 88, 0.00164594
178, 2, 0.00541027
178, 89, 0.00172828
180, 2, 0.00564822
180, 3, 0.00450098
180, 4, 0.00382003
180, 5, 0.00351172
180, 6, 0.00350154
180, 9, 0.00281053
180, 10, 0.00260889
180, 12, 0.00237275
180, 15, 0.00237679
180, 18, 0.00208913
180, 20, 0.00197308
180, 30, 0.00186497
180, 36, 0.00181159
180, 45, 0.00186101
180, 60, 0.00176008
180, 90, 0.00176202
182, 2, 0.00555606
182, 7, 0.00318793
182, 13, 0.00246244
182, 14, 0.00238784
182, 26, 0.00226936
182, 91, 0.00185027
184, 2, 0.00607817
184, 4, 0.00415021
184, 8, 0.00293385
184, 23, 0.00217721
184, 46, 0.00191037
184, 92, 0.00186886
186, 2, 0.00592764
186, 3, 0.00474819
186, 6, 0.00358098
186, 31, 0.00231495
186, 62, 0.00194235
186, 93, 0.00194939
188, 2, 0.00651199
188, 4, 0.00477709
188, 47, 0.00209112
188, 94, 0.00199657
190, 2, 0.00631842
190, 5, 0.00411994
190, 10, 0.00297124
190, 19, 0.0025267
190, 38, 0.00233739
190, 95, 0.00209219
192, 2, 0.00666697
192, 3, 0.00526529
192, 4, 0.00451011
192, 6, 0.00387713
192, 8, 0.00339252
192, 12, 0.00294156
192, 16, 0.00251419
192, 24, 0.00223856
192, 32, 0.00219824
192, 48, 0.0021179
192, 64, 0.00210955
192, 96, 0.00233404
194, 2, 0.0065274
194, 97, 0.00219973
196, 2, 0.00713378
196, 4, 0.00482808
196, 7, 0.00397108
196, 14, 0.00296327
196, 28, 0.00234446
196, 49, 0.00229575
196, 98, 0.00225101
198, 2, 0.00700066
198, 3, 0.00556832
198, 6, 0.00417427
198, 9, 0.00360297
198, 11, 0.00347299
198, 18, 0.0027198
198, 22, 0.00259967
198, 33, 0.00244705
198, 66, 0.00231239
198, 99, 0.00235065
200, 2, 0.00782057
200, 4, 0.00521019
200, 5, 0.00479928
200, 8, 0.00370422
200, 10, 0.00347969
200, 20, 0.0026614
200, 25, 0.00262549
200, 40, 0.00239302
200, 50, 0.00239533
200, 100, 0.00236252
202, 2, 0.00739161
202, 101, 0.00246658
204, 2, 0.00803831
204, 3, 0.00639106
204, 4, 0.0055039
204, 6, 0.00478009
204, 12, 0.00335604
204, 17, 0.00309138
204, 34, 0.0026813
204, 51, 0.00259839
204, 68, 0.00252584
204, 102, 0.00252142
206, 2, 0.0079121
206, 103, 0.0026347
208, 2, 0.00832683
208, 4, 0.00566408
208, 8, 0.0041275
208, 13, 0.00366079
208, 16, 0.00314915
208, 26, 0.00286764
208, 52, 0.00264624
208, 104, 0.00263497
210, 2, 0.00811771
210, 3, 0.00648463
210, 5, 0.0053748
210, 6, 0.00481608
210, 7, 0.00462028
210, 10, 0.00392822
210, 14, 0.00353946
210, 15, 0.00364708
210, 21, 0.00315249
210, 30, 0.00287326
210, 35, 0.00293118
210, 42, 0.00276163
210, 70, 0.00272454
210, 105, 0.00274837
212, 2, 0.00883184
212, 4, 0.00600168
212, 53, 0.00286495
212, 106, 0.00280264
214, 2, 0.00859941
214, 107, 0.00292504
216, 2, 0.00938844
216, 3, 0.00745989
216, 4, 0.00643584
216, 6, 0.00557597
216, 8, 0.00459699
216, 9, 0.00467662
216, 12, 0.00393694
216, 18, 0.00350495
216, 24, 0.0031361
216, 27, 0.00330154
216, 36, 0.0030273
216, 54, 0.00299006
216, 72, 0.00291706
216, 108, 0.00370116
218, 2, 0.00933611
218, 109, 0.003063
220, 2, 0.0101529
220, 4, 0.00683497
220, 5, 0.00630782
220, 10, 0.00478796
220, 11, 0.00476585
220, 20, 0.00348959
220, 22, 0.00353043
220, 44, 0.00313643
220, 55, 0.00323508
220, 110, 0.0031726
222, 2, 0.00956869
222, 3, 0.00797153
222, 6, 0.00587421
222, 37, 0.0033548
222, 74, 0.00316909
222, 111, 0.00325461
224, 2, 0.0101918
224, 4, 0.00692736
224, 7, 0.00569698
224, 8, 0.00557332
224, 14, 0.00430556
224, 16, 0.00388452
224, 28, 0.00341165
224, 32, 0.00339959
224, 56, 0.00325008
224, 112, 0.00326446
226, 2, 0.0101354
226, 113, 0.00338776
228, 2, 0.0107956
228, 3, 0.00856704
228, 4, 0.00733093
228, 6, 0.00634469
228, 12, 0.00457946
228, 19, 0.00423735
228, 38, 0.00359069
228, 57, 0.00349797
228, 76, 0.00339934
228, 114, 0.0034511
230, 2, 0.0104834
230, 5, 0.00674685
230, 10, 0.00509236
230, 23, 0.00410617
230, 46, 0.00357325
230, 115, 0.00359059
232, 2, 0.0114065
232, 4, 0.00785724
232, 8, 0.00559408
232, 29, 0.00390002
232, 58, 0.00362006
232, 116, 0.00360241
234, 2, 0.0110384
234, 3, 0.00908909
234, 6, 0.00670303
234, 9, 0.00573089
234, 13, 0.0050119
234, 18, 0.00433942
234, 26, 0.00396641
234, 39, 0.00393338
234, 78, 0.00366433
234, 117, 0.00374201
236, 2, 0.0120145
236, 4, 0.00826242
236, 59, 0.00390853
236, 118, 0.00381551
238, 2, 0.0116295
238, 7, 0.0068293
238, 14, 0.00502088
238, 17, 0.00470864
238, 34, 0.00404792
238, 119, 0.00395969
