nb, ib, time
444, 222, 0.011323
446, 2, 0.0970791
446, 223, 0.0110501
448, 2, 0.0984408
448, 4, 0.0512075
448, 7, 0.032019
448, 8, 0.0280215
448, 14, 0.0188159
448, 16, 0.0172176
448, 28, 0.0130587
448, 32, 0.0122561
448, 56, 0.0112897
448, 64, 0.0108578
448, 112, 0.0114895
448, 224, 0.0115534
450, 2, 0.104509
450, 3, 0.0718092
450, 5, 0.0446099
450, 6, 0.0380459
450, 9, 0.0273599
450, 10, 0.0251598
450, 15, 0.019019
450, 18, 0.0170137
450, 25, 0.0144886
450, 30, 0.0131877
450, 45, 0.0128996
450, 50, 0.0122814
450, 75, 0.0113362
450, 90, 0.0113334
450, 150, 0.0117385
450, 225, 0.0126119
452, 2, 0.106758
452, 4, 0.0554096
452, 113, 0.0120969
452, 226, 0.0127461
454, 2, 0.107174
454, 227, 0.0129069
456, 2, 0.109338
456, 3, 0.0751022
456, 4, 0.0568527
456, 6, 0.040092
456, 8, 0.0309557
456, 12, 0.0229842
456, 19, 0.0170664
456, 24, 0.0150748
456, 38, 0.0145969
456, 57, 0.0123922
456, 76, 0.0121581
456, 114, 0.0123231
456, 152, 0.0121427
456, 228, 0.0129955
458, 2, 0.109576
458, 229, 0.0131549
460, 2, 0.111389
460, 4, 0.057437
460, 5, 0.0476933
460, 10, 0.0267376
460, 20, 0.0170007
460, 23, 0.0155982
460, 46, 0.0133245
460, 92, 0.0118901
460, 115, 0.0120035
460, 230, 0.0131488
462, 2, 0.112496
462, 3, 0.0772452
462, 6, 0.0413453
462, 7, 0.0365261
462, 11, 0.0254086
462, 14, 0.0213126
462, 21, 0.0167621
462, 22, 0.0163562
462, 33, 0.0161303
462, 42, 0.014278
462, 66, 0.0132342
462, 77, 0.0124566
462, 154, 0.0125228
462, 231, 0.0133516
464, 2, 0.114454
464, 4, 0.0595707
464, 8, 0.0325025
464, 16, 0.0198507
464, 29, 0.0147287
464, 58, 0.0127647
464, 116, 0.0127019
464, 232, 0.0133687
466, 2, 0.115676
466, 233, 0.0135966
468, 2, 0.117229
468, 3, 0.0804819
468, 4, 0.0611037
468, 6, 0.0430374
468, 9, 0.0306731
468, 12, 0.0246504
468, 13, 0.0233446
468, 18, 0.0190307
468, 26, 0.0157937
468, 36, 0.0159837
468, 39, 0.0150243
468, 52, 0.0134149
468, 78, 0.0127642
468, 117, 0.0129718
468, 156, 0.0128309
468, 234, 0.013635
470, 2, 0.117887
470, 5, 0.050447
470, 10, 0.0283072
470, 47, 0.0137681
470, 94, 0.0124267
470, 235, 0.013745
472, 2, 0.120568
472, 4, 0.0627833
472, 8, 0.034154
472, 59, 0.0128095
472, 118, 0.0132233
472, 236, 0.0139118
474, 2, 0.121324
474, 3, 0.0834081
474, 6, 0.0446054
474, 79, 0.0130139
474, 158, 0.0132616
474, 237, 0.0141073
476, 2, 0.123303
476, 4, 0.0642609
476, 7, 0.0399449
476, 14, 0.0232954
476, 17, 0.0206767
476, 28, 0.0160254
476, 34, 0.0172232
476, 68, 0.0142074
476, 119, 0.0130588
476, 238, 0.0141897
478, 2, 0.123811
478, 239, 0.0143161
480, 2, 0.12646
480, 3, 0.0868154
480, 4, 0.0650756
480, 5, 0.0540754
480, 6, 0.0458334
480, 8, 0.0355331
480, 10, 0.030186
480, 12, 0.0263079
480, 15, 0.0227241
480, 16, 0.0215868
480, 20, 0.0191047
480, 24, 0.0171064
480, 30, 0.0156662
480, 32, 0.0151256
480, 40, 0.0159355
480, 48, 0.0146448
480, 60, 0.0135885
480, 80, 0.0137447
480, 96, 0.0131303
480, 120, 0.0137242
480, 160, 0.0135597
480, 240, 0.0143726
482, 2, 0.128357
482, 241, 0.0148182
484, 2, 0.13027
484, 4, 0.0678137
484, 11, 0.0293856
484, 22, 0.018847
484, 44, 0.0159715
484, 121, 0.0142203
484, 242, 0.0148238
486, 2, 0.131737
486, 3, 0.0905075
486, 6, 0.0484528
486, 9, 0.0344649
486, 18, 0.0214447
486, 27, 0.0171194
486, 54, 0.0148555
486, 81, 0.0145001
486, 162, 0.0147616
486, 243, 0.0150094
488, 2, 0.133364
488, 4, 0.0694784
488, 8, 0.0378674
488, 61, 0.0143773
488, 122, 0.0144314
488, 244, 0.0150737
490, 2, 0.134343
490, 5, 0.0576146
490, 7, 0.0436657
490, 10, 0.0323345
490, 14, 0.02535
490, 35, 0.0181253
490, 49, 0.0157947
490, 70, 0.0152639
490, 98, 0.0150113
490, 245, 0.0152851
492, 2, 0.136784
492, 3, 0.0939727
492, 4, 0.0712025
492, 6, 0.0502576
492, 12, 0.0288047
492, 41, 0.0173366
492, 82, 0.0149705
492, 123, 0.0142138
492, 164, 0.0152062
492, 246, 0.0154476
494, 2, 0.13734
494, 13, 0.0273741
494, 19, 0.0214052
494, 26, 0.0184682
494, 38, 0.0180858
494, 247, 0.0156193
496, 2, 0.139332
496, 4, 0.0725308
496, 8, 0.0396445
496, 16, 0.0242868
496, 31, 0.0169523
496, 62, 0.0149245
496, 124, 0.0151199
496, 248, 0.0158203
498, 2, 0.140579
498, 3, 0.0965175
498, 6, 0.0516274
498, 83, 0.0150532
498, 166, 0.0156896
498, 249, 0.0161076
500, 2, 0.142434
500, 4, 0.0735696
500, 5, 0.0609355
500, 10, 0.0341768
500, 20, 0.0216395
500, 25, 0.0194713
500, 50, 0.0163417
500, 100, 0.0160536
500, 125, 0.0154333
500, 250, 0.0161746
502, 2, 0.143401
502, 251, 0.0163281
504, 2, 0.143836
504, 3, 0.0989208
504, 4, 0.0750327
504, 6, 0.0529229
504, 7, 0.0467182
504, 8, 0.0408998
504, 9, 0.0377589
504, 12, 0.030412
504, 14, 0.027354
504, 18, 0.0234659
504, 21, 0.0213923
504, 24, 0.0197324
504, 28, 0.0187085
504, 36, 0.0195617
504, 42, 0.0180656
504, 56, 0.0159422
504, 63, 0.0148719
504, 72, 0.0166496
504, 84, 0.0159895
504, 126, 0.0156964
504, 168, 0.0161444
504, 252, 0.0164774
506, 2, 0.145884
506, 11, 0.0330022
506, 22, 0.0211377
506, 23, 0.0203837
506, 46, 0.0174864
506, 253, 0.0168089
508, 2, 0.147454
508, 4, 0.0768807
508, 127, 0.0155797
508, 254, 0.016912
510, 2, 0.148118
510, 3, 0.101679
510, 5, 0.0633293
510, 6, 0.0540193
510, 10, 0.0356687
510, 15, 0.0269611
510, 17, 0.0250565
510, 30, 0.0185638
510, 34, 0.0206561
510, 51, 0.016688
510, 85, 0.0166249
510, 102, 0.0169422
510, 170, 0.0166855
510, 255, 0.0170259
512, 2, 0.152335
512, 4, 0.0791425
512, 8, 0.0431862
512, 16, 0.0264379
512, 32, 0.0183328
512, 64, 0.0162218
512, 128, 0.0166601
512, 256, 0.0174358
